pensare,avere pensato,pensante,pensato,pensando,avendo pensato,penso,pensi,pensa,pensiamo,pensate,pensano,pensavo,pensavi,pensava,pensavamo,pensavate,pensavano,pensai,pensasti,pensò,pensammo,pensaste,pensarono,penserò,penserai,penserà,penseremo,penserete,penseranno,ho pensato,hai pensato,ha pensato,abbiamo pensato,avete pensato,hanno pensato,avevo pensato,avevi pensato,aveva pensato,avevamo pensato,avevate pensato,avevano pensato,ebbi pensato,avesti pensato,ebbe pensato,avemmo pensato,aveste pensato,ebbero pensato,avrò pensato,avrai pensato,avrà pensato,avremo pensato,avrete pensato,avranno pensato,pensi,pensi,pensi,pensiamo,pensiate,pensino,pensassi,pensassi,pensasse,pensassimo,pensaste,pensassero,abbia pensato,abbia pensato,abbia pensato,abbiamo pensato,abbiate pensato,abbiano pensato,avessi pensato,avessi pensato,avesse pensato,avessimo pensato,aveste pensato,avessero pensato,penserei,penseresti,penserebbe,penseremmo,pensereste,penserebbero,avrei pensato,avresti pensato,avrebbe pensato,avremmo pensato,avreste pensato,avrebbero pensato,pensa,pensi,pensiamo,pensate,pensino,penser,
cercare,avere cercato,cercante,cercato,cercando,avendo cercato,cerco,cerchi,cerca,cerchiamo,cercate,cercano,cercavo,cercavi,cercava,cercavamo,cercavate,cercavano,cercai,cercasti,cercò,cercammo,cercaste,cercarono,cercherò,cercherai,cercherà,cercheremo,cercherete,cercheranno,ho cercato,hai cercato,ha cercato,abbiamo cercato,avete cercato,hanno cercato,avevo cercato,avevi cercato,aveva cercato,avevamo cercato,avevate cercato,avevano cercato,ebbi cercato,avesti cercato,ebbe cercato,avemmo cercato,aveste cercato,ebbero cercato,avrò cercato,avrai cercato,avrà cercato,avremo cercato,avrete cercato,avranno cercato,cerchi,cerchi,cerchi,cerchiamo,cerchiate,cerchino,cercassi,cercassi,cercasse,cercassimo,cercaste,cercassero,abbia cercato,abbia cercato,abbia cercato,abbiamo cercato,abbiate cercato,abbiano cercato,avessi cercato,avessi cercato,avesse cercato,avessimo cercato,aveste cercato,avessero cercato,cercherei,cercheresti,cercherebbe,cercheremmo,cerchereste,cercherebbero,avrei cercato,avresti cercato,avrebbe cercato,avremmo cercato,avreste cercato,avrebbero cercato,cerca,cerchi,cerchiamo,cercate,cerchino,chercher,
tornare,essere tornato,tornante,tornato,tornando,essendo tornato,torno,torni,torna,torniamo,tornate,tornano,tornavo,tornavi,tornava,tornavamo,tornavate,tornavano,tornai,tornasti,tornò,tornammo,tornaste,tornarono,tornerò,tornerai,tornerà,torneremo,tornerete,torneranno,sono tornato,sei tornato,è tornato,siamo tornati,siete tornati,sono tornati,ero tornato,eri tornato,era tornato,eravamo tornati,eravate tornati,erano tornati,fui tornato,fosti tornato,fu tornato,fummo tornati,foste tornati,furono tornati,sarò tornato,sarai tornato,sarà tornato,saremo tornati,sarete tornati,saranno tornati,torni,torni,torni,torniamo,torniate,tornino,tornassi,tornassi,tornasse,tornassimo,tornaste,tornassero,sia tornato,sia tornato,sia tornato,siamo tornati,siate tornati,siano tornati,fossi tornato,fossi tornato,fosse tornato,fossimo tornati,foste tornati,fossero tornati,tornerei,torneresti,tornerebbe,torneremmo,tornereste,tornerebbero,sarei tornato,saresti tornato,sarebbe tornato,saremmo tornati,sareste tornati,sarebbero tornati,torna,torni,torniamo,tornate,tornino,retourner,
abitare,avere abitato,abitante,abitato,abitando,avendo abitato,abito,abiti,abita,abitiamo,abitate,abitano,abitavo,abitavi,abitava,abitavamo,abitavate,abitavano,abitai,abitasti,abitò,abitammo,abitaste,abitarono,abiterò,abiterai,abiterà,abiteremo,abiterete,abiteranno,ho abitato,hai abitato,ha abitato,abbiamo abitato,avete abitato,hanno abitato,avevo abitato,avevi abitato,aveva abitato,avevamo abitato,avevate abitato,avevano abitato,ebbi abitato,avesti abitato,ebbe abitato,avemmo abitato,aveste abitato,ebbero abitato,avrò abitato,avrai abitato,avrà abitato,avremo abitato,avrete abitato,avranno abitato,abiti,abiti,abiti,abitiamo,abitiate,abitino,abitassi,abitassi,abitasse,abitassimo,abitaste,abitassero,abbia abitato,abbia abitato,abbia abitato,abbiamo abitato,abbiate abitato,abbiano abitato,avessi abitato,avessi abitato,avesse abitato,avessimo abitato,aveste abitato,avessero abitato,abiterei,abiteresti,abiterebbe,abiteremmo,abitereste,abiterebbero,avrei abitato,avresti abitato,avrebbe abitato,avremmo abitato,avreste abitato,avrebbero abitato,abita,abiti,abitiamo,abitate,abitino,habiter,
cominciare,essere cominciato,cominciante,cominciato,cominciando,avendo cominciato,comincio,cominci,comincia,cominciamo,cominciate,cominciano,cominciavo,cominciavi,cominciava,cominciavamo,cominciavate,cominciavano,cominciai,cominciasti,cominciò,cominciammo,cominciaste,cominciarono,comincerò,comincerai,comincerà,cominceremo,comincerete,cominceranno,ho cominciato,hai cominciato,ha cominciato,abbiamo cominciato,avete cominciato,hanno cominciato,avevo cominciato,avevi cominciato,aveva cominciato,avevamo cominciato,avevate cominciato,avevano cominciato,ebbi cominciato,avesti cominciato,ebbe cominciato,avemmo cominciato,aveste cominciato,ebbero cominciato,avrò cominciato,avrai cominciato,avrà cominciato,avremo cominciato,avrete cominciato,avranno cominciato,cominci,cominci,cominci,cominciamo,cominciate,comincino,cominciassi,cominciassi,cominciasse,cominciassimo,cominciaste,cominciassero,abbia cominciato,abbia cominciato,abbia cominciato,abbiamo cominciato,abbiate cominciato,abbiano cominciato,avessi cominciato,avessi cominciato,avesse cominciato,avessimo cominciato,aveste cominciato,avessero cominciato,comincerei,cominceresti,comincerebbe,cominceremmo,comincereste,comincerebbero,avrei cominciato,avresti cominciato,avrebbe cominciato,avremmo cominciato,avreste cominciato,avrebbero cominciato,comincia,cominci,cominciamo,cominciate,comincino,commencer,
riuscire,essere riuscito,riuscente,riuscito,riuscendo,essendo riuscito,riesco,riesci,riesce,riusciamo,riuscite,riescono,riuscivo,riuscivi,riusciva,riuscivamo,riuscivate,riuscivano,riuscii,riuscisti,riuscì,riuscimmo,riusciste,riuscirono,riuscirò,riuscirai,riuscirà,riusciremo,riuscirete,riusciranno,sono riuscito,sei riuscito,è riuscito,siamo riusciti,siete riusciti,sono riusciti,ero riuscito,eri riuscito,era riuscito,eravamo riusciti,eravate riusciti,erano riusciti,fui riuscito,fosti riuscito,fu riuscito,fummo riusciti,foste riusciti,furono riusciti,sarò riuscito,sarai riuscito,sarà riuscito,saremo riusciti,sarete riusciti,saranno riusciti,riesca,riesca,riesca,riusciamo,riusciate,riescano,riuscissi,riuscissi,riuscisse,riuscissimo,riusciste,riuscissero,sia riuscito,sia riuscito,sia riuscito,siamo riusciti,siate riusciti,siano riusciti,fossi riuscito,fossi riuscito,fosse riuscito,fossimo riusciti,foste riusciti,fossero riusciti,riuscirei,riusciresti,riuscirebbe,riusciremmo,riuscireste,riuscirebbero,sarei riuscito,saresti riuscito,sarebbe riuscito,saremmo riusciti,sareste riusciti,sarebbero riusciti,riesci,riesca,riusciamo,riuscite,riescano,réussir,
morire,essere morto,morente,morto,morendo,essendo morto,muoio,muori,muore,moriamo,morite,muoiono,morivo,morivi,moriva,morivamo,morivate,morivano,morii,moristi,morì,morimmo,moriste,morirono,morirò,morirai,morirà,moriremo,morirete,moriranno,sono morto,sei morto,è morto,siamo morti,siete morti,sono morti,ero morto,eri morto,era morto,eravamo morti,eravate morti,erano morti,fui morto,fosti morto,fu morto,fummo morti,foste morti,furono morti,sarò morto,sarai morto,sarà morto,saremo morti,sarete morti,saranno morti,muoia,muoia,muoia,moriamo,moriate,muoiano,morissi,morissi,morisse,morissimo,moriste,morissero,sia morto,sia morto,sia morto,siamo morti,siate morti,siano morti,fossi morto,fossi morto,fosse morto,fossimo morti,foste morti,fossero morti,morirei,moriresti,morirebbe,moriremmo,morireste,morirebbero,sarei morto,saresti morto,sarebbe morto,saremmo morti,sareste morti,sarebbero morti,muori,muoia,moriamo,morite,muoiano,mourir,
passare,essere passato,passante,passato,passando,essendo passato,passo,passi,passa,passiamo,passate,passano,passavo,passavi,passava,passavamo,passavate,passavano,passai,passasti,passò,passammo,passaste,passarono,passerò,passerai,passerà,passeremo,passerete,passeranno,sono passato,sei passato,è passato,siamo passati,siete passati,sono passati,ero passato,eri passato,era passato,eravamo passati,eravate passati,erano passati,fui passato,fosti passato,fu passato,fummo passati,foste passati,furono passati,sarò passato,sarai passato,sarà passato,saremo passati,sarete passati,saranno passati,passi,passi,passi,passiamo,passiate,passino,passassi,passassi,passasse,passassimo,passaste,passassero,sia passato,sia passato,sia passato,siamo passati,siate passati,siano passati,fossi passato,fossi passato,fosse passato,fossimo passati,foste passati,fossero passati,passerei,passeresti,passerebbe,passeremmo,passereste,passerebbero,sarei passato,saresti passato,sarebbe passato,saremmo passati,sareste passati,sarebbero passati,passa,passi,passiamo,passate,passino,passer,
scegliere,essere scelto,scegliente,scelto,scegliendo,avendo scelto,scelgo,scegli,sceglie,scegliamo,scegliete,scelgono,sceglievo,sceglievi,sceglieva,sceglievamo,sceglievate,sceglievano,scelsi,scegliesti,scelse,scegliemmo,sceglieste,scelsero,sceglierò,sceglierai,sceglierà,sceglieremo,sceglierete,sceglieranno,ho scelto,hai scelto,ha scelto,abbiamo scelto,avete scelto,hanno scelto,avevo scelto,avevi scelto,aveva scelto,avevamo scelto,avevate scelto,avevano scelto,ebbi scelto,avesti scelto,ebbe scelto,avemmo scelto,aveste scelto,ebbero scelto,avrò scelto,avrai scelto,avrà scelto,avremo scelto,avrete scelto,avranno scelto,scelga,scelga,scelga,scegliamo,scegliate,scelgano,scegliessi,scegliessi,scegliesse,scegliessimo,sceglieste,scegliessero,abbia scelto,abbia scelto,abbia scelto,abbiamo scelto,abbiate scelto,abbiano scelto,avessi scelto,avessi scelto,avesse scelto,avessimo scelto,aveste scelto,avessero scelto,sceglierei,sceglieresti,sceglierebbe,sceglieremmo,scegliereste,sceglierebbero,avrei scelto,avresti scelto,avrebbe scelto,avremmo scelto,avreste scelto,avrebbero scelto,scegli,scelga,scegliamo,scegliete,scelgano,choisir,
correre,essere corso,corrente,corso,correndo,essendo corso,corro,corri,corre,corriamo,correte,corrono,correvo,correvi,correva,correvamo,correvate,correvano,corsi,corresti,corse,corremmo,correste,corsero,correrò,correrai,correrà,correremo,correrete,correranno,sono corso,sei corso,è corso,siamo corsi,siete corsi,sono corsi,ero corso,eri corso,era corso,eravamo corsi,eravate corsi,erano corsi,fui corso,fosti corso,fu corso,fummo corsi,foste corsi,furono corsi,sarò corso,sarai corso,sarà corso,saremo corsi,sarete corsi,saranno corsi,corra,corra,corra,corriamo,corriate,corrano,corressi,corressi,corresse,corressimo,correste,corressero,sia corso,sia corso,sia corso,siamo corsi,siate corsi,siano corsi,fossi corso,fossi corso,fosse corso,fossimo corsi,foste corsi,fossero corsi,correrei,correresti,correrebbe,correremmo,correreste,correrebbero,sarei corso,saresti corso,sarebbe corso,saremmo corsi,sareste corsi,sarebbero corsi,corri,corra,corriamo,correte,corrano,courir,
perdere,essere perso,perdente,perso,perdendo,avendo perso,perdo,perdi,perde,perdiamo,perdete,perdono,perdevo,perdevi,perdeva,perdevamo,perdevate,perdevano,persi,perdesti,perse,perdemmo,perdeste,persero,perderò,perderai,perderà,perderemo,perderete,perderanno,ho perso,hai perso,ha perso,abbiamo perso,avete perso,hanno perso,avevo perso,avevi perso,aveva perso,avevamo perso,avevate perso,avevano perso,ebbi perso,avesti perso,ebbe perso,avemmo perso,aveste perso,ebbero perso,avrò perso,avrai perso,avrà perso,avremo perso,avrete perso,avranno perso,perda,perda,perda,perdiamo,perdiate,perdano,perdessi,perdessi,perdesse,perdessimo,perdeste,perdessero,abbia perso,abbia perso,abbia perso,abbiamo perso,abbiate perso,abbiano perso,avessi perso,avessi perso,avesse perso,avessimo perso,aveste perso,avessero perso,perderei,perderesti,perderebbe,perderemmo,perdereste,perderebbero,avrei perso,avresti perso,avrebbe perso,avremmo perso,avreste perso,avrebbero perso,perdi,perda,perdiamo,perdete,perdano,perdre,
decidere,essere deciso,decidente,deciso,decidendo,avendo deciso,decido,decidi,decide,decidiamo,decidete,decidono,decidevo,decidevi,decideva,decidevamo,decidevate,decidevano,decisi,decidesti,decise,decidemmo,decideste,decisero,deciderò,deciderai,deciderà,decideremo,deciderete,decideranno,ho deciso,hai deciso,ha deciso,abbiamo deciso,avete deciso,hanno deciso,avevo deciso,avevi deciso,aveva deciso,avevamo deciso,avevate deciso,avevano deciso,ebbi deciso,avesti deciso,ebbe deciso,avemmo deciso,aveste deciso,ebbero deciso,avrò deciso,avrai deciso,avrà deciso,avremo deciso,avrete deciso,avranno deciso,decida,decida,decida,decidiamo,decidiate,decidano,decidessi,decidessi,decidesse,decidessimo,decideste,decidessero,abbia deciso,abbia deciso,abbia deciso,abbiamo deciso,abbiate deciso,abbiano deciso,avessi deciso,avessi deciso,avesse deciso,avessimo deciso,aveste deciso,avessero deciso,deciderei,decideresti,deciderebbe,decideremmo,decidereste,deciderebbero,avrei deciso,avresti deciso,avrebbe deciso,avremmo deciso,avreste deciso,avrebbero deciso,decidi,decida,decidiamo,decidete,decidano,décider,
chiudere,essere chiuso,chiudente,chiuso,chiudendo,avendo chiuso,chiudo,chiudi,chiude,chiudiamo,chiudete,chiudono,chiudevo,chiudevi,chiudeva,chiudevamo,chiudevate,chiudevano,chiusi,chiudesti,chiuse,chiudemmo,chiudeste,chiusero,chiuderò,chiuderai,chiuderà,chiuderemo,chiuderete,chiuderanno,ho chiuso,hai chiuso,ha chiuso,abbiamo chiuso,avete chiuso,hanno chiuso,avevo chiuso,avevi chiuso,aveva chiuso,avevamo chiuso,avevate chiuso,avevano chiuso,ebbi chiuso,avesti chiuso,ebbe chiuso,avemmo chiuso,aveste chiuso,ebbero chiuso,avrò chiuso,avrai chiuso,avrà chiuso,avremo chiuso,avrete chiuso,avranno chiuso,chiuda,chiuda,chiuda,chiudiamo,chiudiate,chiudano,chiudessi,chiudessi,chiudesse,chiudessimo,chiudeste,chiudessero,abbia chiuso,abbia chiuso,abbia chiuso,abbiamo chiuso,abbiate chiuso,abbiano chiuso,avessi chiuso,avessi chiuso,avesse chiuso,avessimo chiuso,aveste chiuso,avessero chiuso,chiuderei,chiuderesti,chiuderebbe,chiuderemmo,chiudereste,chiuderebbero,avrei chiuso,avresti chiuso,avrebbe chiuso,avremmo chiuso,avreste chiuso,avrebbero chiuso,chiudi,chiuda,chiudiamo,chiudete,chiudano,fermer,
credere,essere creduto,credente,creduto,credendo,avendo creduto,credo,credi,crede,crediamo,credete,credono,credevo,credevi,credeva,credevamo,credevate,credevano,credei,credesti,credé,credemmo,credeste,crederono,crederò,crederai,crederà,crederemo,crederete,crederanno,ho creduto,hai creduto,ha creduto,abbiamo creduto,avete creduto,hanno creduto,avevo creduto,avevi creduto,aveva creduto,avevamo creduto,avevate creduto,avevano creduto,ebbi creduto,avesti creduto,ebbe creduto,avemmo creduto,aveste creduto,ebbero creduto,avrò creduto,avrai creduto,avrà creduto,avremo creduto,avrete creduto,avranno creduto,creda,creda,creda,crediamo,crediate,credano,credessi,credessi,credesse,credessimo,credeste,credessero,abbia creduto,abbia creduto,abbia creduto,abbiamo creduto,abbiate creduto,abbiano creduto,avessi creduto,avessi creduto,avesse creduto,avessimo creduto,aveste creduto,avessero creduto,crederei,crederesti,crederebbe,crederemmo,credereste,crederebbero,avrei creduto,avresti creduto,avrebbe creduto,avremmo creduto,avreste creduto,avrebbero creduto,credi,creda,crediamo,credete,credano,croire,
lasciare,essere lasciato,lasciante,lasciato,lasciando,avendo lasciato,lascio,lasci,lascia,lasciamo,lasciate,lasciano,lasciavo,lasciavi,lasciava,lasciavamo,lasciavate,lasciavano,lasciai,lasciasti,lasciò,lasciammo,lasciaste,lasciarono,lascerò,lascerai,lascerà,lasceremo,lascerete,lasceranno,ho lasciato,hai lasciato,ha lasciato,abbiamo lasciato,avete lasciato,hanno lasciato,avevo lasciato,avevi lasciato,aveva lasciato,avevamo lasciato,avevate lasciato,avevano lasciato,ebbi lasciato,avesti lasciato,ebbe lasciato,avemmo lasciato,aveste lasciato,ebbero lasciato,avrò lasciato,avrai lasciato,avrà lasciato,avremo lasciato,avrete lasciato,avranno lasciato,lasci,lasci,lasci,lasciamo,lasciate,lascino,lasciassi,lasciassi,lasciasse,lasciassimo,lasciaste,lasciassero,abbia lasciato,abbia lasciato,abbia lasciato,abbiamo lasciato,abbiate lasciato,abbiano lasciato,avessi lasciato,avessi lasciato,avesse lasciato,avessimo lasciato,aveste lasciato,avessero lasciato,lascerei,lasceresti,lascerebbe,lasceremmo,lascereste,lascerebbero,avrei lasciato,avresti lasciato,avrebbe lasciato,avremmo lasciato,avreste lasciato,avrebbero lasciato,lascia,lasci,lasciamo,lasciate,lascino,laisser,
ascoltare,essere ascoltato,ascoltante,ascoltato,ascoltando,avendo ascoltato,ascolto,ascolti,ascolta,ascoltiamo,ascoltate,ascoltano,ascoltavo,ascoltavi,ascoltava,ascoltavamo,ascoltavate,ascoltavano,ascoltai,ascoltasti,ascoltò,ascoltammo,ascoltaste,ascoltarono,ascolterò,ascolterai,ascolterà,ascolteremo,ascolterete,ascolteranno,ho ascoltato,hai ascoltato,ha ascoltato,abbiamo ascoltato,avete ascoltato,hanno ascoltato,avevo ascoltato,avevi ascoltato,aveva ascoltato,avevamo ascoltato,avevate ascoltato,avevano ascoltato,ebbi ascoltato,avesti ascoltato,ebbe ascoltato,avemmo ascoltato,aveste ascoltato,ebbero ascoltato,avrò ascoltato,avrai ascoltato,avrà ascoltato,avremo ascoltato,avrete ascoltato,avranno ascoltato,ascolti,ascolti,ascolti,ascoltiamo,ascoltiate,ascoltino,ascoltassi,ascoltassi,ascoltasse,ascoltassimo,ascoltaste,ascoltassero,abbia ascoltato,abbia ascoltato,abbia ascoltato,abbiamo ascoltato,abbiate ascoltato,abbiano ascoltato,avessi ascoltato,avessi ascoltato,avesse ascoltato,avessimo ascoltato,aveste ascoltato,avessero ascoltato,ascolterei,ascolteresti,ascolterebbe,ascolteremmo,ascoltereste,ascolterebbero,avrei ascoltato,avresti ascoltato,avrebbe ascoltato,avremmo ascoltato,avreste ascoltato,avrebbero ascoltato,ascolta,ascolti,ascoltiamo,ascoltate,ascoltino,écouter,
cantare,essere cantato,cantante,cantato,cantando,avendo cantato,canto,canti,canta,cantiamo,cantate,cantano,cantavo,cantavi,cantava,cantavamo,cantavate,cantavano,cantai,cantasti,cantò,cantammo,cantaste,cantarono,canterò,canterai,canterà,canteremo,canterete,canteranno,ho cantato,hai cantato,ha cantato,abbiamo cantato,avete cantato,hanno cantato,avevo cantato,avevi cantato,aveva cantato,avevamo cantato,avevate cantato,avevano cantato,ebbi cantato,avesti cantato,ebbe cantato,avemmo cantato,aveste cantato,ebbero cantato,avrò cantato,avrai cantato,avrà cantato,avremo cantato,avrete cantato,avranno cantato,canti,canti,canti,cantiamo,cantiate,cantino,cantassi,cantassi,cantasse,cantassimo,cantaste,cantassero,abbia cantato,abbia cantato,abbia cantato,abbiamo cantato,abbiate cantato,abbiano cantato,avessi cantato,avessi cantato,avesse cantato,avessimo cantato,aveste cantato,avessero cantato,canterei,canteresti,canterebbe,canteremmo,cantereste,canterebbero,avrei cantato,avresti cantato,avrebbe cantato,avremmo cantato,avreste cantato,avrebbero cantato,canta,canti,cantiamo,cantate,cantino,chanter,
aspettare,essere aspettato,aspettante,aspettato,aspettando,avendo aspettato,aspetto,aspetti,aspetta,aspettiamo,aspettate,aspettano,aspettavo,aspettavi,aspettava,aspettavamo,aspettavate,aspettavano,aspettai,aspettasti,aspettò,aspettammo,aspettaste,aspettarono,aspetterò,aspetterai,aspetterà,aspetteremo,aspetterete,aspetteranno,ho aspettato,hai aspettato,ha aspettato,abbiamo aspettato,avete aspettato,hanno aspettato,avevo aspettato,avevi aspettato,aveva aspettato,avevamo aspettato,avevate aspettato,avevano aspettato,ebbi aspettato,avesti aspettato,ebbe aspettato,avemmo aspettato,aveste aspettato,ebbero aspettato,avrò aspettato,avrai aspettato,avrà aspettato,avremo aspettato,avrete aspettato,avranno aspettato,aspetti,aspetti,aspetti,aspettiamo,aspettiate,aspettino,aspettassi,aspettassi,aspettasse,aspettassimo,aspettaste,aspettassero,abbia aspettato,abbia aspettato,abbia aspettato,abbiamo aspettato,abbiate aspettato,abbiano aspettato,avessi aspettato,avessi aspettato,avesse aspettato,avessimo aspettato,aveste aspettato,avessero aspettato,aspetterei,aspetteresti,aspetterebbe,aspetteremmo,aspettereste,aspetterebbero,avrei aspettato,avresti aspettato,avrebbe aspettato,avremmo aspettato,avreste aspettato,avrebbero aspettato,aspetta,aspetti,aspettiamo,aspettate,aspettino,attendre,
portare,essere portato,portante,portato,portando,avendo portato,porto,porti,porta,portiamo,portate,portano,portavo,portavi,portava,portavamo,portavate,portavano,portai,portasti,portò,portammo,portaste,portarono,porterò,porterai,porterà,porteremo,porterete,porteranno,ho portato,hai portato,ha portato,abbiamo portato,avete portato,hanno portato,avevo portato,avevi portato,aveva portato,avevamo portato,avevate portato,avevano portato,ebbi portato,avesti portato,ebbe portato,avemmo portato,aveste portato,ebbero portato,avrò portato,avrai portato,avrà portato,avremo portato,avrete portato,avranno portato,porti,porti,porti,portiamo,portiate,portino,portassi,portassi,portasse,portassimo,portaste,portassero,abbia portato,abbia portato,abbia portato,abbiamo portato,abbiate portato,abbiano portato,avessi portato,avessi portato,avesse portato,avessimo portato,aveste portato,avessero portato,porterei,porteresti,porterebbe,porteremmo,portereste,porterebbero,avrei portato,avresti portato,avrebbe portato,avremmo portato,avreste portato,avrebbero portato,porta,porti,portiamo,portate,portino,porter,
pagare,essere pagato,pagante,pagato,pagando,avendo pagato,pago,paghi,paga,paghiamo,pagate,pagano,pagavo,pagavi,pagava,pagavamo,pagavate,pagavano,pagai,pagasti,pagò,pagammo,pagaste,pagarono,pagherò,pagherai,pagherà,pagheremo,pagherete,pagheranno,ho pagato,hai pagato,ha pagato,abbiamo pagato,avete pagato,hanno pagato,avevo pagato,avevi pagato,aveva pagato,avevamo pagato,avevate pagato,avevano pagato,ebbi pagato,avesti pagato,ebbe pagato,avemmo pagato,aveste pagato,ebbero pagato,avrò pagato,avrai pagato,avrà pagato,avremo pagato,avrete pagato,avranno pagato,paghi,paghi,paghi,paghiamo,paghiate,paghino,pagassi,pagassi,pagasse,pagassimo,pagaste,pagassero,abbia pagato,abbia pagato,abbia pagato,abbiamo pagato,abbiate pagato,abbiano pagato,avessi pagato,avessi pagato,avesse pagato,avessimo pagato,aveste pagato,avessero pagato,pagherei,pagheresti,pagherebbe,pagheremmo,paghereste,pagherebbero,avrei pagato,avresti pagato,avrebbe pagato,avremmo pagato,avreste pagato,avrebbero pagato,paga,paghi,paghiamo,pagate,paghino,payer,
nascere,essere nato,nascente,nato,nascendo,essendo nato,nasco,nasci,nasce,nasciamo,nascete,nascono,nascevo,nascevi,nasceva,nascevamo,nascevate,nascevano,nacqui,nascesti,nacque,nascemmo,nasceste,nacquero,nascerò,nascerai,nascerà,nasceremo,nascerete,nasceranno,sono nato,sei nato,è nato,siamo nati,siete nati,sono nati,ero nato,eri nato,era nato,eravamo nati,eravate nati,erano nati,fui nato,fosti nato,fu nato,fummo nati,foste nati,furono nati,sarò nato,sarai nato,sarà nato,saremo nati,sarete nati,saranno nati,nasca,nasca,nasca,nasciamo,nasciate,nascano,nascessi,nascessi,nascesse,nascessimo,nasceste,nascessero,sia nato,sia nato,sia nato,siamo nati,siate nati,siano nati,fossi nato,fossi nato,fosse nato,fossimo nati,foste nati,fossero nati,nascerei,nasceresti,nascerebbe,nasceremmo,nascereste,nascerebbero,sarei nato,saresti nato,sarebbe nato,saremmo nati,sareste nati,sarebbero nati,nasci,nasca,nasciamo,nascete,nascano,naître,
alzare,essere alzato,alzante,alzato,alzando,avendo alzato,alzo,alzi,alza,alziamo,alzate,alzano,alzavo,alzavi,alzava,alzavamo,alzavate,alzavano,alzai,alzasti,alzò,alzammo,alzaste,alzarono,alzerò,alzerai,alzerà,alzeremo,alzerete,alzeranno,ho alzato,hai alzato,ha alzato,abbiamo alzato,avete alzato,hanno alzato,avevo alzato,avevi alzato,aveva alzato,avevamo alzato,avevate alzato,avevano alzato,ebbi alzato,avesti alzato,ebbe alzato,avemmo alzato,aveste alzato,ebbero alzato,avrò alzato,avrai alzato,avrà alzato,avremo alzato,avrete alzato,avranno alzato,alzi,alzi,alzi,alziamo,alziate,alzino,alzassi,alzassi,alzasse,alzassimo,alzaste,alzassero,abbia alzato,abbia alzato,abbia alzato,abbiamo alzato,abbiate alzato,abbiano alzato,avessi alzato,avessi alzato,avesse alzato,avessimo alzato,aveste alzato,avessero alzato,alzerei,alzeresti,alzerebbe,alzeremmo,alzereste,alzerebbero,avrei alzato,avresti alzato,avrebbe alzato,avremmo alzato,avreste alzato,avrebbero alzato,alza,alzi,alziamo,alzate,alzino,lever,
ricevere,essere ricevuto,ricevente,ricevuto,ricevendo,avendo ricevuto,ricevo,ricevi,riceve,riceviamo,ricevete,ricevono,ricevevo,ricevevi,riceveva,ricevevamo,ricevevate,ricevevano,ricevetti,ricevesti,ricevette,ricevemmo,riceveste,ricevettero,riceverò,riceverai,riceverà,riceveremo,riceverete,riceveranno,ho ricevuto,hai ricevuto,ha ricevuto,abbiamo ricevuto,avete ricevuto,hanno ricevuto,avevo ricevuto,avevi ricevuto,aveva ricevuto,avevamo ricevuto,avevate ricevuto,avevano ricevuto,ebbi ricevuto,avesti ricevuto,ebbe ricevuto,avemmo ricevuto,aveste ricevuto,ebbero ricevuto,avrò ricevuto,avrai ricevuto,avrà ricevuto,avremo ricevuto,avrete ricevuto,avranno ricevuto,riceva,riceva,riceva,riceviamo,riceviate,ricevano,ricevessi,ricevessi,ricevesse,ricevessimo,riceveste,ricevessero,abbia ricevuto,abbia ricevuto,abbia ricevuto,abbiamo ricevuto,abbiate ricevuto,abbiano ricevuto,avessi ricevuto,avessi ricevuto,avesse ricevuto,avessimo ricevuto,aveste ricevuto,avessero ricevuto,riceverei,riceveresti,riceverebbe,riceveremmo,ricevereste,riceverebbero,avrei ricevuto,avresti ricevuto,avrebbe ricevuto,avremmo ricevuto,avreste ricevuto,avrebbero ricevuto,ricevi,riceva,riceviamo,ricevete,ricevano,recevoir,
rispondere,avere risposto,rispondente,risposto,rispondendo,avendo risposto,rispondo,rispondi,risponde,rispondiamo,rispondete,rispondono,rispondevo,rispondevi,rispondeva,rispondevamo,rispondevate,rispondevano,risposi,rispondesti,rispose,rispondemmo,rispondeste,risposero,risponderò,risponderai,risponderà,risponderemo,risponderete,risponderanno,ho risposto,hai risposto,ha risposto,abbiamo risposto,avete risposto,hanno risposto,avevo risposto,avevi risposto,aveva risposto,avevamo risposto,avevate risposto,avevano risposto,ebbi risposto,avesti risposto,ebbe risposto,avemmo risposto,aveste risposto,ebbero risposto,avrò risposto,avrai risposto,avrà risposto,avremo risposto,avrete risposto,avranno risposto,risponda,risponda,risponda,rispondiamo,rispondiate,rispondano,rispondessi,rispondessi,rispondesse,rispondessimo,rispondeste,rispondessero,abbia risposto,abbia risposto,abbia risposto,abbiamo risposto,abbiate risposto,abbiano risposto,avessi risposto,avessi risposto,avesse risposto,avessimo risposto,aveste risposto,avessero risposto,risponderei,risponderesti,risponderebbe,risponderemmo,rispondereste,risponderebbero,avrei risposto,avresti risposto,avrebbe risposto,avremmo risposto,avreste risposto,avrebbero risposto,rispondi,risponda,rispondiamo,rispondete,rispondano,répondre,
